DIST_NAME,AC_NAME,AC_TYPE,CAND_NAME,POSITION,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTALVALIDVOTESPOLLED,TOTAL VOTES POLLED,TotalElectors,Criminal Case,Education,Total_Assets,Liabilities_P,Recontesting,National_party_candidate,Winner_corepathi,Winner_graduate_above,Winner_filed_ITR,Cand_corepathi,Cand_graduate_above,Cand_filed_ITR
Ludhiana,Payal,SC,GURVINDER SINGH,4,M,SC,25,SAD(M),831,131533,159662,0,8th Pass,49360000,600000,0,0,0,0,0,1,0,0
Ludhiana,Payal,SC,DALBARA SINGH,6,M,SC,63,BSP,618,131533,159662,0,Others,8969000,0,0,1,0,0,0,0,0,1
Ludhiana,Payal,SC,ADVOCATE INDERJIT SINGH,7,M,SC,62,DEMSWP,402,131533,159662,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Payal,SC,KARAN KANGRA,8,M,SC,42,IND,363,131533,159662,3,10th Pass,5605150,2600000,0,0,0,0,0,0,0,1
Ludhiana,Payal,SC,CAPTAIN RAMPAL SINGH,9,M,SC,44,APPA,347,131533,159662,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Payal,SC,JAGTAR SINGH,11,M,SC,52,IND,227,131533,159662,0,10th Pass,2315535,0,0,0,1,0,1,1,1,1
Ludhiana,Payal,SC,SAMSER SINGH,12,M,SC,51,IND,186,131533,159662,0,8th Pass,1390000,0,0,0,0,0,0,0,0,0
Ludhiana,Payal,SC,KULWANT SINGH CHEEMA,13,M,SC,47,NCP,186,131533,159662,0,12th Pass,1900881,0,0,1,0,0,0,0,0,0
Ludhiana,Payal,SC,PREM SINGH,14,M,SC,48,IND,156,131533,159662,0,5th Pass,70000,0,0,0,0,0,0,0,0,1
Ludhiana,Dakha,GEN,HARVINDER SINGH PHOOLKA,1,M,GEN,61,AAAP,58923,146313,179549,0,Graduate Professional,104610552,8926886,0,1,1,1,1,1,1,1
Ludhiana,Dakha,GEN,MANPREET SINGH AYALI,2,M,GEN,42,SAD,54754,146313,179549,0,12th Pass,165431545,15583725,1,0,0,0,0,1,0,1
Ludhiana,Dakha,GEN,MAJOR SINGH BHAINI,3,M,GEN,61,INC,28571,146313,179549,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Dakha,GEN,TARSEM JODHAN,5,M,GEN,66,DEMSWP,888,146313,179549,0,12th Pass,16306211,668129,0,0,0,0,0,1,0,1
Ludhiana,Dakha,GEN,MANPREET SINGH AKALI,7,M,GEN,37,IND,564,146313,179549,0,10th Pass,1994098,0,0,0,0,0,0,0,0,1
Ludhiana,Dakha,GEN,GURSHARAN SINGH JASSAL,10,M,GEN,44,JKNPP,231,146313,179549,0,8th Pass,730000,0,0,0,0,0,0,0,0,1
Ludhiana,Raikot,SC,JAGTAR SINGH JAGGA HISSOWAL,1,M,SC,42,AAAP,48245,117958,150418,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Raikot,SC,AMAR SINGH,2,M,SC,63,INC,37631,117958,150418,0,Post Graduate,1253739,397845,0,1,0,0,0,1,1,1
Ludhiana,Raikot,SC,INDER IQBAL SINGH ATWAL,3,M,SC,44,SAD,29019,117958,150418,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Raikot,SC,MOTA SINGH,6,M,SC,65,CPM,662,117958,150418,0,Post Graduate,5439000,300000,0,0,0,0,0,0,1,1
Ludhiana,Raikot,SC,SIKANDAR SINGH,8,M,SC,59,BMUP,302,117958,150418,0,8th Pass,567500,0,0,0,0,0,0,0,0,0
Ludhiana,Jagraon,SC,SARAVJIT KAUR MANUKE,1,F,SC,44,AAAP,61521,135899,175752,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Jagraon,SC,MALKIT SINGH DAKHA,2,M,SC,66,INC,35945,135899,175752,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ludhiana,Jagraon,SC,AMARJIT KAUR SAHOKE,3,F,SC,42,SAD,33295,135899,175752,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Jagraon,SC,AVTAR SINGH BILLA,4,M,SC,45,IND,1564,135899,175752,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ludhiana,Jagraon,SC,SUBEDAR SADHU SINGH TAPPAR,6,M,SC,51,BSP,591,135899,175752,0,10th Pass,1070000,55500,0,1,0,0,0,0,0,0
Ludhiana,Jagraon,SC,GURMIT SINGH,8,M,SC,62,IND,499,135899,175752,0,8th Pass,303205,0,0,0,0,0,0,0,0,0
Ludhiana,Jagraon,SC,JASVIR SINGH,9,M,SC,44,APPA,396,135899,175752,0,10th Pass,190000,0,0,0,0,0,0,1,0,1
Ludhiana,Jagraon,SC,GURMINDER KAUR,10,F,SC,31,IND,305,135899,175752,0,Illiterate,1212000,50000,0,0,0,0,0,0,0,0
Moga,Nihal Singhwala,SC,MANJIT  SINGH,1,M,SC,40,AAAP,67313,151453,192376,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Moga,Nihal Singhwala,SC,RAJWINDER  KAUR,2,F,SC,39,INC,39739,151453,192376,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Moga,Nihal Singhwala,SC,S.R. KALER,3,M,SC,65,SAD,34865,151453,192376,0,Graduate,26181564,4902200,1,0,0,0,0,1,1,1
Moga,Nihal Singhwala,SC,MOHINDER  SINGH,4,M,SC,59,CPI,4196,151453,192376,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Moga,Nihal Singhwala,SC,KUBDEEP SINGH,6,M,SC,32,SAD(M),987,151453,192376,0,10th Pass,1166000,0,0,0,0,0,0,0,0,1
Moga,Nihal Singhwala,SC,KEWAL SINGH,7,M,SC,53,BSP,823,151453,192376,0,5th Pass,575000,0,0,1,0,0,0,0,0,0
Moga,Nihal Singhwala,SC,BHARBHUR SINGH,8,M,SC,49,IND,609,151453,192376,0,10th Pass,2975500,0,0,0,0,0,0,0,0,0
Moga,Nihal Singhwala,SC,JARMANJIT SINGH,10,M,SC,40,DEMSWP,518,151453,192376,0,Graduate,7740343,1735969,0,0,0,0,0,0,1,0
Moga,Nihal Singhwala,SC,RANJEET  SINGH,11,M,SC,33,IND,379,151453,192376,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Moga,Nihal Singhwala,SC,KARAM  CHAND,12,M,SC,62,IND,371,151453,192376,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Moga,Bhagha Purana,GEN,DARSHAN SINGH BRAR,1,M,GEN,68,INC,48668,138090,168398,0,8th Pass,12575424,1159877,0,1,1,0,0,1,0,0
Moga,Bhagha Purana,GEN,GURBINDER SINGH KANG,2,M,GEN,63,AAAP,41418,138090,168398,0,Graduate,72532000,30220000,0,1,0,0,0,1,1,0
Moga,Bhagha Purana,GEN,TIRATH SINGH MAHLA,3,M,GEN,51,SAD,41283,138090,168398,1,Literate,12891042,0,0,0,0,0,0,1,0,0
Moga,Bhagha Purana,GEN,PARMINDER SINGH,4,M,GEN,45,IND,3931,138090,168398,0,12th Pass,8432500,0,1,0,1,1,1,1,1,1
Moga,Bhagha Purana,GEN,MANDER SINGH,6,M,SC,42,BSP,871,138090,168398,0,Illiterate,1208000,0,0,1,0,0,0,0,0,0
Moga,Bhagha Purana,GEN,SUKHDEV RAJ,8,M,GEN,48,OP,372,138090,168398,0,10th Pass,129000,0,0,0,0,0,0,0,0,1
Moga,Moga,GEN,HARJOT KAMAL SINGH,1,M,GEN,49,INC,52357,145795,193504,0,Post Graduate,30287000,15424000,0,1,1,1,1,1,1,1
Moga,Moga,GEN,RAMESH GROVER,2,M,GEN,41,AAAP,50593,145795,193504,0,Graduate Professional,15979823,3375276,0,1,0,0,0,1,1,1
Moga,Moga,GEN,BARJINDER SINGH MAKHAN BRAR,3,M,GEN,45,SAD,36587,145795,193504,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Moga,Moga,GEN,MANJEET SINGH MAAN,4,M,GEN,42,IND,1801,145795,193504,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Moga,Moga,GEN,SANDHURA SINGH DAULATPURA,7,M,GEN,64,AITC,569,145795,193504,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Moga,Moga,GEN,AMAR KUMAR,8,M,GEN,34,SHS,488,145795,193504,0,12th Pass,250000,0,0,0,0,0,0,0,0,0
Moga,Moga,GEN,REKHA KAPOOR,9,F,GEN,40,IND,389,145795,193504,0,12th Pass,480000,40000,0,0,0,0,0,0,0,1
Moga,Moga,GEN,BHUPINDER KAUR,10,F,GEN,54,IND,348,145795,193504,0,10th Pass,140000,0,0,0,0,0,0,0,0,0
Moga,Moga,GEN,SHRIRAM DANWAL,12,M,SC,48,HSS,202,145795,193504,0,5th Pass,62000,0,0,0,0,0,0,0,0,0
Moga,Dharamkot,GEN,SUKHJIT SINGH,1,M,GEN,63,INC,63238,144160,174148,0,8th Pass,41320268,0,0,1,1,0,0,1,0,0
Moga,Dharamkot,GEN,TOTA SINGH,2,M,GEN,74,SAD,41020,144160,174148,1,Others,204741933,19938038,1,0,0,0,0,1,0,1
Moga,Dharamkot,GEN,BALRAJ SINGH,5,M,GEN,42,SAD(M),1089,144160,174148,0,12th Pass,1585000,0,0,0,0,0,0,0,0,1
Moga,Dharamkot,GEN,JAGGA SINGH,7,M,SC,41,BSP,456,144160,174148,0,10th Pass,701005,0,0,1,0,0,0,0,0,1
Moga,Dharamkot,GEN,VIKAS,8,M,GEN,32,IND,312,144160,174148,0,12th Pass,170000,0,0,0,0,0,0,0,0,1
Moga,Dharamkot,GEN,SUKHPAL SINGH,10,M,GEN,44,APPA,258,144160,174148,1,Graduate,412021115,0,0,0,1,0,1,1,1,1
Firozpur,Zira,GEN,KULBIR SINGH,1,M,GEN,36,INC,69899,151465,178012,0,12th Pass,17276612,9339976,0,1,1,0,1,1,0,1
Firozpur,Zira,GEN,HARI SINGH ZIRA,2,M,GEN,76,SAD,46828,151465,178012,0,5th Pass,56202326,0,1,0,0,0,0,1,0,1
Firozpur,Zira,GEN,STEPHEN BHATTI,4,M,GEN,34,SHS,665,151465,178012,0,12th Pass,50000,15000,0,0,0,0,0,0,0,1
Firozpur,Firozpur City,GEN,PARMINDER SINGH PINKI,1,M,GEN,57,INC,67559,125466,178050,0,Graduate,103481168,810914,1,1,1,1,1,1,1,1
Firozpur,Firozpur City,GEN,RAKESH,5,M,GEN,44,BSP,796,125466,178050,0,12th Pass,1287000,0,0,1,0,0,0,0,0,0
Firozpur,Firozpur City,GEN,TEJINDER SINGH,6,M,GEN,42,SAD(M),470,125466,178050,0,12th Pass,9194893,0,0,0,0,0,0,0,0,0
Firozpur,Firozpur City,GEN,RAJINDER,7,M,GEN,37,IND,394,125466,178050,0,8th Pass,1120000,0,0,0,0,0,0,0,0,0
Firozpur,Firozpur City,GEN,MUKESH KUMAR,8,M,GEN,25,SHS,391,125466,178050,0,Graduate Professional,2511000,591840,0,0,0,0,0,0,1,0
Firozpur,Firozpur City,GEN,RAJ,9,M,SC,43,IND,310,125466,178050,0,10th Pass,650000,0,0,0,0,0,0,0,0,0
Firozpur,Firozpur City,GEN,KASHMIR SINGH,12,M,SC,66,IND,112,125466,178050,0,10th Pass,0,0,0,0,0,0,0,0,1,0
Firozpur,Firozpur Rural,SC,SATKAR KAUR,1,F,SC,37,INC,71037,156964,185748,0,12th Pass,2130000,0,0,1,0,0,0,0,0,0
Firozpur,Firozpur Rural,SC,JOGINDER SINGH JINDU,2,M,SC,55,SAD,49657,156964,185748,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Firozpur,Firozpur Rural,SC,MOHAN SINGH PHALLIAN WALA,3,M,SC,62,AAAP,32011,156964,185748,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Firozpur,Firozpur Rural,SC,PURAN,6,M,SC,50,BSP,698,156964,185748,0,Illiterate,1041000,0,0,1,0,0,0,0,0,0
Firozpur,Firozpur Rural,SC,LAL SINGH SULHANI,7,M,SC,65,SAD(M),498,156964,185748,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Firozpur,Firozpur Rural,SC,AMARJIT SINGH GHARU,8,M,SC,42,IND,276,156964,185748,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Firozpur,Firozpur Rural,SC,BADAL SINGH,9,M,SC,32,SWAP,261,156964,185748,0,8th Pass,60000,0,0,0,0,0,0,0,0,0
Firozpur,Firozpur Rural,SC,SUNNY KUMAR,10,M,SC,32,IND,228,156964,185748,0,Graduate,156000,0,0,0,0,0,0,0,1,0
Firozpur,Firozpur Rural,SC,SAJAN,11,M,SC,27,IND,202,156964,185748,0,12th Pass,186000,0,0,0,0,0,0,0,0,0
Firozpur,Guru Har Sahai,GEN,GURMEET SINGH SODHI,1,M,GEN,63,INC,62787,137769,157685,0,10th Pass,95817232,0,1,1,1,0,1,1,0,1
Firozpur,Guru Har Sahai,GEN,VARDEV SINGH,2,M,GEN,52,SAD,56991,137769,157685,1,Graduate,80482375,15603161,0,0,0,0,0,1,1,1
Firozpur,Guru Har Sahai,GEN,MALKIT CHAND,3,M,GEN,49,AAAP,14282,137769,157685,0,12th Pass,10289867,784000,0,1,0,0,0,1,0,1
Firozpur,Guru Har Sahai,GEN,IQBAL SINGH,6,M,GEN,58,SAD(M),462,137769,157685,0,10th Pass,5556000,0,0,0,0,0,0,0,0,0
Firozpur,Guru Har Sahai,GEN,MANOJ KUMAR,9,M,GEN,42,IND,192,137769,157685,0,10th Pass,385000,0,0,0,0,0,0,0,0,0
Firozpur,Guru Har Sahai,GEN,SHAM LAL,12,M,SC,37,IND,99,137769,157685,0,Illiterate,470500,0,0,0,0,0,0,0,0,0
Firozpur,Guru Har Sahai,GEN,SWARAN SINGH ALIAS ROCKY,13,M,SC,44,IND,93,137769,157685,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fazilka,Jalalabad,GEN,SUKHBIR SINGH BADAL,1,M,GEN,54,SAD,75271,169248,194511,0,Post Graduate,1020761522,398661119,1,0,1,1,1,1,1,1
Fazilka,Jalalabad,GEN,BHAGWANT MANN,2,M,GEN,43,AAAP,56771,169248,194511,0,12th Pass,19910779,0,0,1,0,0,0,1,0,1
Fazilka,Jalalabad,GEN,RAVNEET SINGH BITTU,3,M,GEN,41,INC,31539,169248,194511,0,12th Pass,47534381,300000,0,1,0,0,0,1,0,1
Fazilka,Jalalabad,GEN,MALKIT SINGH,7,M,SC,47,BSP,528,169248,194511,0,10th Pass,14698470,0,0,1,0,0,0,1,0,1
Fazilka,Jalalabad,GEN,MUKHTIAR SINGH,9,M,SC,42,IND,351,169248,194511,0,10th Pass,3975000,330000,0,0,0,0,0,0,0,0
Fazilka,Jalalabad,GEN,SWARAN SINGH ROCKY,11,M,SC,44,IND,196,169248,194511,1,Graduate,11246000,1320000,0,0,0,0,0,1,1,1
Fazilka,Fazilka,GEN,DAVINDER SINGH GHUBAYA,1,M,GEN,25,INC,39276,143191,164322,0,Graduate,9952826,1150000,0,1,0,1,0,0,1,0
Fazilka,Fazilka,GEN,SURJIT KUMAR JYANI,2,M,GEN,60,BJP,39011,143191,164322,0,8th Pass,55755286,20961437,1,1,0,0,0,1,0,1
Fazilka,Fazilka,GEN,RAJDEEP KAUR,3,F,GEN,41,IND,38135,143191,164322,0,12th Pass,5850554,0,0,0,0,0,0,0,0,0
Fazilka,Fazilka,GEN,SAMARBIR SINGH SIDHU,4,M,GEN,26,AAAP,16404,143191,164322,0,12th Pass,29251500,3650000,0,1,0,0,0,1,0,1
Fazilka,Fazilka,GEN,KIRTI CHOUDHARY,5,F,GEN,27,APPA,3892,143191,164322,0,Post Graduate,18601528,4006333,0,0,0,0,0,1,1,0
Fazilka,Fazilka,GEN,RAMESH KATARIA,6,M,GEN,36,IND,2321,143191,164322,0,10th Pass,6510009,538507,0,0,0,0,0,0,0,0
Fazilka,Fazilka,GEN,VINOD KUMAR,8,M,GEN,31,IND,639,143191,164322,0,10th Pass,1374927,0,0,0,0,0,0,0,0,0
Fazilka,Fazilka,GEN,HARJEET SINGH,9,M,SC,28,BSP,630,143191,164322,0,8th Pass,148000,0,0,1,0,0,0,0,0,0
Fazilka,Fazilka,GEN,NAGINDER SINGH,10,M,GEN,43,IND,511,143191,164322,0,12th Pass,5502959,533017,0,0,0,0,0,0,0,0
Fazilka,Fazilka,GEN,RACHNA KATARIA,11,F,GEN,37,IND,383,143191,164322,0,12th Pass,6510009,538507,0,0,0,0,0,0,0,0
Fazilka,Fazilka,GEN,SURYA PRAKASH,12,M,GEN,49,IND,344,143191,164322,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Fazilka,Fazilka,GEN,ARUN,15,M,GEN,48,IND,189,143191,164322,0,12th Pass,41682817,5177268,0,0,0,0,0,1,0,1
Fazilka,Abohar,GEN,ARUN NARANG,1,M,GEN,61,BJP,55091,125156,159670,0,Graduate Professional,65000000,4500000,0,1,1,1,1,1,1,1
Fazilka,Abohar,GEN,SUNIL JAKHAR,2,M,GEN,63,INC,51812,125156,159670,0,Post Graduate,240536788,61900,1,1,0,0,0,1,1,1
Fazilka,Abohar,GEN,ATUL NAGPAL,3,M,GEN,46,AAAP,13888,125156,159670,0,10th Pass,107805521,920000,0,1,0,0,0,1,0,1
Fazilka,Abohar,GEN,PRITHI RAJ,5,M,GEN,43,BSP,642,125156,159670,0,8th Pass,163500,0,0,1,0,0,0,0,0,0
Fazilka,Abohar,GEN,NATHU RAM,6,M,GEN,65,IND,614,125156,159670,0,10th Pass,2751909,198770,0,0,0,0,1,0,0,1
Fazilka,Abohar,GEN,GURJANT SINGH,9,M,GEN,64,IND,335,125156,159670,0,12th Pass,504000,0,0,0,0,0,0,0,0,0
Fazilka,Abohar,GEN,SHIV LAL DODA,11,M,GEN,48,IND,165,125156,159670,2,8th Pass,1418670000,58000000,0,0,0,0,0,1,0,1
Fazilka,Abohar,GEN,AMIT DODA,12,M,GEN,32,IND,108,125156,159670,1,8th Pass,147399000,20200000,0,0,0,0,0,1,0,1
Fazilka,Balluana,SC,PARKASH SINGH BHATTI,2,M,SC,55,SAD,50158,143232,171087,0,Graduate Professional,8266700,0,0,0,0,0,0,0,1,1
Fazilka,Balluana,SC,SIMARJEET SINGH,3,M,SC,27,AAAP,22464,143232,171087,0,12th Pass,3090000,0,0,1,0,0,0,0,0,0
Fazilka,Balluana,SC,GIRI RAJ RAJORA,5,M,SC,60,AITC,1072,143232,171087,0,Graduate Professional,66039800,0,0,1,0,0,0,1,1,1
Fazilka,Balluana,SC,SATISH KUMAR,6,M,SC,57,BSP,888,143232,171087,0,Graduate Professional,33034000,1700000,0,1,0,0,0,1,1,1
Fazilka,Balluana,SC,GURMAIL SINGH,8,M,SC,62,NAIP,667,143232,171087,0,12th Pass,3645759,1255000,0,0,0,0,0,0,0,1
Sri Muktsar Sahib,Lambi,GEN,PARKASH SINGH,1,M,GEN,89,SAD,66375,134089,156334,0,Graduate,144982207,0,1,0,1,1,1,1,1,1
Sri Muktsar Sahib,Lambi,GEN,AMARINDER SINGH,2,M,GEN,74,INC,43605,134089,156334,4,12th Pass,483171009,4207856,1,1,1,0,1,1,0,1
Sri Muktsar Sahib,Lambi,GEN,GURMEET SINGH RANGHRETA,5,M,SC,46,PLP,730,134089,156334,2,12th Pass,3039000,100000,0,0,0,0,0,0,0,0
Sri Muktsar Sahib,Lambi,GEN,BALJINDER SINGH,6,M,GEN,33,SAD(M),531,134089,156334,0,Post Graduate,38716685,21319650,0,0,0,0,0,1,1,1
Sri Muktsar Sahib,Lambi,GEN,MANMANDER SINGH,7,M,GEN,34,APPA,391,134089,156334,1,10th Pass,721500,0,0,0,0,0,0,0,0,0
Sri Muktsar Sahib,Gidderbaha,GEN,AMRINDER SINGH @ RAJA WARRING,1,M,GEN,39,INC,63500,139275,156448,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Sri Muktsar Sahib,Gidderbaha,GEN,HARDEEP SINGH @ DIMPY DHILLON,2,M,GEN,49,SAD,47288,139275,156448,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Sri Muktsar Sahib,Gidderbaha,GEN,JAGDEEP SINGH,3,M,GEN,36,AAAP,25334,139275,156448,0,8th Pass,87088218,7040269,0,1,0,0,0,1,0,1
Sri Muktsar Sahib,Gidderbaha,GEN,JAGRUP SINGH,5,M,GEN,66,CPI,840,139275,156448,0,Graduate,7052768,0,0,1,0,0,0,0,1,0
Sri Muktsar Sahib,Gidderbaha,GEN,SHEELA RANI,6,F,SC,51,BSP,582,139275,156448,0,10th Pass,2573807,180000,0,1,0,0,0,0,0,0
Sri Muktsar Sahib,Gidderbaha,GEN,TEK SINGH,8,M,SC,62,NAIP,356,139275,156448,0,10th Pass,2625000,0,0,0,0,0,0,0,0,0
Sri Muktsar Sahib,Malout,SC,AJAIB SINGH BHATTI,1,M,SC,65,INC,49098,136260,164835,0,Post Graduate,28386020,844011,1,1,1,1,1,1,1,1
Sri Muktsar Sahib,Malout,SC,PRINCIPAL BALDEV SINGH,3,M,SC,63,AAAP,38663,136260,164835,0,Post Graduate,8733720,0,0,1,0,0,0,0,1,1
Sri Muktsar Sahib,Malout,SC,GURTEJ SINGH,4,M,SC,44,CPI,1130,136260,164835,0,Post Graduate,586580,0,0,1,0,0,0,0,1,0
Sri Muktsar Sahib,Malout,SC,RESHAM SINGH,8,M,SC,47,IND,392,136260,164835,0,8th Pass,2330000,0,0,0,0,0,0,0,0,0
Sri Muktsar Sahib,Muktsar,GEN,KANWARJIT SINGH,1,M,GEN,46,SAD,44894,147093,176114,0,12th Pass,35463815,8886890,0,0,1,0,1,1,0,1
Sri Muktsar Sahib,Muktsar,GEN,KARAN KAUR,2,F,GEN,65,INC,36914,147093,176114,0,Graduate,1194122210,32700000,1,1,0,0,0,1,1,1
Sri Muktsar Sahib,Muktsar,GEN,JAGDEEP SINGH &AMP;AMP;AMP;AMP;QUOT;KAKA BRAR&AMP;AMP;AMP;AMP;QUOT;,3,M,GEN,52,AAAP,33201,147093,176114,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Sri Muktsar Sahib,Muktsar,GEN,SUKHDARSHAN SINGH MRAR,4,M,GEN,73,IND,28204,147093,176114,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Sri Muktsar Sahib,Muktsar,GEN,HARJIT SINGH,8,M,SC,44,RMPOI,586,147093,176114,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Sri Muktsar Sahib,Muktsar,GEN,RIPENDEEP KAUR,9,F,GEN,49,IND,450,147093,176114,0,Post Graduate,60130874,1400000,0,0,0,0,0,1,1,1
Sri Muktsar Sahib,Muktsar,GEN,ALWINDER SINGH,10,M,SC,36,IND,426,147093,176114,0,12th Pass,5500,0,0,0,0,0,0,0,0,0
Sri Muktsar Sahib,Muktsar,GEN,RAJESH GARG,11,M,GEN,51,APPA,196,147093,176114,0,Post Graduate,4632323,0,0,0,0,0,0,0,1,0
Faridkot,Faridkot,GEN,KUSALDEEP SINGH KIKI DHILLON,1,M,GEN,43,INC,51026,126481,154149,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Faridkot,Faridkot,GEN,GURDIT SINGH SEKHON,2,M,GEN,45,AAAP,39367,126481,154149,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Faridkot,Faridkot,GEN,PARAMBANS SINGH BUNTY ROMANA,3,M,GEN,43,SAD,32612,126481,154149,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Faridkot,Faridkot,GEN,GURBAX SINGH CHAUHAN,4,M,SC,56,BSP,1031,126481,154149,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Faridkot,Faridkot,GEN,HARDIP SINGH KINGRA,6,M,GEN,64,APPA,456,126481,154149,0,Post Graduate,16152000,2000000,0,0,0,0,0,1,1,1
Faridkot,Faridkot,GEN,BUNTY,7,M,GEN,26,IND,374,126481,154149,0,8th Pass,48000,25000,0,0,0,0,0,0,0,0
Faridkot,Faridkot,GEN,RAVINDER PAL KAUR,8,F,GEN,51,DEMSWP,316,126481,154149,0,10th Pass,18319749,611740,0,0,0,0,0,1,0,1
Faridkot,Faridkot,GEN,PREM SINGH SAFRI,9,M,SC,35,IND,271,126481,154149,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Faridkot,Faridkot,GEN,DR. JIWAN JOT KAUR,10,F,GEN,65,IND,208,126481,154149,0,Graduate Professional,14219500,410000,0,0,0,0,0,1,1,1
Faridkot,Kotkapura,GEN,KULTAR SINGH SANDHWAN,1,M,GEN,41,AAAP,47401,122699,151953,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Faridkot,Kotkapura,GEN,BHAI HARNIRPAL SINGH KUKKU,2,M,GEN,66,INC,37326,122699,151953,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Faridkot,Kotkapura,GEN,MANTAR SINGH BRAR,3,M,GEN,52,SAD,33895,122699,151953,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Faridkot,Kotkapura,GEN,AVTAR KRISHAN,4,M,SC,39,BSP,1278,122699,151953,0,Post Graduate,650521,0,0,1,0,0,0,0,1,1
Faridkot,Kotkapura,GEN,SURINDER KUMAR DWIVEDI,7,M,GEN,59,APPA,524,122699,151953,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Faridkot,Kotkapura,GEN,JAGROOP SINGH,8,M,GEN,59,NAIP,342,122699,151953,0,12th Pass,8975988,0,0,0,0,0,0,0,0,1
Faridkot,Jaitu,SC,MOHAMMAD SADIQUE,2,M,SC,77,INC,35351,119888,143296,0,5th Pass,17624873,700000,1,1,0,0,0,1,0,1
Faridkot,Jaitu,SC,MANJIT SINGH @ SUBA SINGH,3,M,SC,57,SAD,33064,119888,143296,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Faridkot,Jaitu,SC,BALVIR SINGH,4,M,SC,56,CPI,1298,119888,143296,0,5th Pass,35000,0,0,1,0,0,0,0,0,0
Faridkot,Jaitu,SC,KIKAR SINGH,5,M,SC,52,BSP,1221,119888,143296,1,5th Pass,3122000,0,0,1,0,0,0,0,0,0
Faridkot,Jaitu,SC,HARPAL SINGH,8,M,SC,52,APPA,636,119888,143296,0,12th Pass,1351000,0,0,0,0,1,1,1,1,1
Faridkot,Jaitu,SC,AVTAR SINGH SAHOTA,9,M,SC,50,AITC,448,119888,143296,0,Post Graduate,9676205,2190852,0,1,0,0,0,0,1,1
Faridkot,Jaitu,SC,PYARA SINGH,11,M,SC,67,RPI(A),337,119888,143296,0,Illiterate,500700,0,0,0,0,0,0,0,0,0
Bathinda,Rampura Phul,GEN,GURPREET SINGH KANGAR,1,M,GEN,50,INC,55269,136739,158494,2,Graduate,93693264,1000000,0,1,1,1,1,1,1,1
Bathinda,Rampura Phul,GEN,SIKANDER SINGH MALUKA,2,M,GEN,67,SAD,44884,136739,158494,0,10th Pass,107871695,0,1,0,0,0,0,1,0,1
Bathinda,Rampura Phul,GEN,MANJIT SINGH SIDHU,3,M,GEN,47,AAAP,32693,136739,158494,0,Graduate Professional,191266175,14419880,0,1,0,0,0,1,1,1
Bathinda,Rampura Phul,GEN,PARAMJIT SINGH SIDHU,4,M,GEN,43,IND,666,136739,158494,0,10th Pass,12479552,1100000,0,0,0,0,0,1,0,0
Bathinda,Rampura Phul,GEN,GURPREET SINGH MEHRAJ,8,M,GEN,38,IND,350,136739,158494,0,Post Graduate,9168025,2500000,0,0,0,0,0,0,1,1
Bathinda,Rampura Phul,GEN,JASWANT SINGH SIDHU,9,M,GEN,49,IND,347,136739,158494,0,5th Pass,13115000,850000,0,0,0,0,0,1,0,1
Bathinda,Rampura Phul,GEN,SIMARJIT SINGH,15,M,GEN,31,IND,53,136739,158494,0,12th Pass,60000,0,0,0,0,0,0,0,0,0
